database_identifier	chemical_formula	smiles	inchi	metabolite_identification	mass_to_charge	fragmentation	modifications	charge	retention_time	taxid	species	database	database_version	reliability	uri	search_engine	search_engine_score	smallmolecule_abundance_sub	smallmolecule_abundance_stdev_sub	smallmolecule_abundance_std_error_sub	iBAT ZT_00 rep1	iBAT ZT_00 rep2	iBAT ZT_00 rep3	iBAT ZT_00 rep4	iBAT ZT_03 rep1	iBAT ZT_03 rep2	iBAT ZT_03 rep3	iBAT ZT_03 rep4	iBAT ZT_06 rep1	iBAT ZT_06 rep2	iBAT ZT_06 rep3	iBAT ZT_06 rep4	iBAT ZT_09 rep1	iBAT ZT_09 rep2	iBAT ZT_09 rep3	iBAT ZT_09 rep4	iBAT ZT_12 rep1	iBAT ZT_12 rep2	iBAT ZT_12 rep3	iBAT ZT_12 rep4	iBAT ZT_15 rep1	iBAT ZT_15 rep2	iBAT ZT_15 rep3	iBAT ZT_15 rep4	iBAT ZT_18 rep1	iBAT ZT_18 rep2	iBAT ZT_18 rep3	iBAT ZT_18 rep4	iBAT ZT_21 rep1	iBAT ZT_21 rep2	iBAT ZT_21 rep3	iBAT ZT_21 rep4
	C47H86O6			TG(44:2)	764.6758	[M+NH4]+															1001.24	631.407	560.5	1028.65	665.956	802.483	1174.72	839.398	749.471	552.221	795.551	402.619	504.328	473.942	744.242	555.915	870.874	499.224	402.546	756.012	677.146	391.895	621.396	698.292	602.209	682.457	961.926	819.438	865.277	693.601	882.032	601.14
	C47H84O6			TG(44:3)	762.6601	[M+NH4]+															297.842	194.291	183.649	338.725	188.385	243.396	467.33	270.809	252.418	152.31	295.564	108.844	159.168	127.031	233.546	153.456	208.043	121.464	123.563	226.874	182.705	91.5876	166.535	211.062	215.136	212.455	298.884	260.04	229.729	192.521	267.3	164.962
	C47H82O6			TG(44:4)	760.6443	[M+NH4]+															45.6888	28.295	28.6606	57.19	22.6325	39.833	87.3707	44.0369	45.4261	22.7304	59.7978	14.9626	26.0075	16.1297	40.7266	19.7092	19.303	14.1232	18.2268	36.0477	25.4882	9.80799	18.9963	27.0301	40.9541	32.5288	46.6247	45.7622	32.8494	23.0735	35.6147	24.2603
	C47H80O6			TG(44:5)	758.6285	[M+NH4]+															14.6979	9.80634	9.73262	19.4279	7.09493	9.91711	25.4274	14.0165	11.1066	4.96491	13.9289	2.83717	5.42099	2.73482	8.51808	4.87384	4.44943	2.98271	4.5405	8.94531	8.53345	2.33038	6.25373	9.19053	13.8424	11.1377	15.7428	15.03	9.68123	5.58141	11.197	7.23862
	C47H78O6			TG(44:6)	756.613	[M+NH4]+															15.98	11.5027	10.9792	23.0951	6.85358	4.97986	10.3147	12.2292	4.98393	2.64231	6.53266	1.54664	3.27407	1.91631	4.37422	4.3773	1.78424	2.13914	2.50741	7.16008	8.72469	1.17862	7.24949	6.51616	14.8167	14.0008	21.5769	18.742	10.4099	5.37762	13.3576	3.3231
	C47H76O6			TG(44:7)	754.5973	[M+NH4]+															7.14194	6.26886	4.617	8.49054	3.5398	3.52147	8.58673	5.44531	2.98694	1.19748	5.1814	0.750497	1.55405	0.831486	1.61035	2.75354	1.267	1.53442	3.35902	3.54801	4.80767	1.54454	4.33054	7.13778	5.95173	6.28194	9.68806	8.34106	4.36373	3.54939	6.25174	3.05577
	C48H92O6			TG(45:0)	782.7227	[M+NH4]+															5.36885	3.50328	4.09159	3.88908	4.1641	3.27391	1.99136	3.21698	2.74402	3.56985	4.0789	3.39212	3.04676	3.54578	2.60985	3.40231	3.25867	3.37768	4.00483	2.97321	3.60923	4.76039	3.74379	4.27263	4.63336	4.62971	3.87774	4.38227	3.382	5.30333	3.26771	3.78706
	C48H90O6			TG(45:1)	780.707	[M+NH4]+															34.8121	23.1713	27.653	30.8099	24.4078	22.2603	19.0779	23.2615	21.4225	20.9387	27.7609	18.274	21.2511	26.4342	20.4155	24.4807	23.8568	22.2146	22.7583	24.5761	23.5054	31.969	26.3287	27.1663	26.4406	25.6517	23.2337	26.2555	31.4951	34.0756	27.2114	23.0907
	C48H88O6			TG(45:2)	778.6912	[M+NH4]+															111.557	62.8902	86.8708	130.758	69.5794	68.4367	61.362	58.1847	99.0442	53.0288	84.4723	34.6108	54.038	62.8203	71.8255	85.4594	73.9745	48.7204	56.2187	83.3227	60.0594	57.9865	78.3434	74.6481	77.3717	97.0465	117.55	89.331	119.768	98.191	109.346	52.3376
	C48H86O6			TG(45:3)	776.6756	[M+NH4]+															56.8912	31.6136	44.9017	66.2748	34.2123	34.8424	38.6513	29.9984	58.1269	24.2872	49.0436	14.9553	26.1122	27.6556	39.3382	41.5247	35.4106	20.0122	24.0316	43.6836	29.7186	25.5194	39.6826	42.0585	44.8588	51.2764	71.6628	47.5724	59.4346	45.0602	58.2831	24.4311
	C48H84O6			TG(45:4)	774.6601	[M+NH4]+															28.3674	14.1178	23.5655	29.3655	13.413	14.7835	18.1929	12.3781	36.0511	11.0423	26.3056	5.70248	11.1299	11.3871	21.3958	18.9286	13.8007	7.68972	11.7743	21.7594	12.4874	9.47404	16.8833	18.8054	21.2973	19.1326	38.5718	19.2667	23.8243	18.8933	27.3714	9.52573
	C48H82O6			TG(45:5)	772.6443	[M+NH4]+															11.9055	5.34032	8.80997	11.9143	4.31272	5.57047	8.30327	4.66139	18.3598	4.82104	12.5062	1.7434	4.4037	3.45644	10.6722	6.37233	3.41907	2.30454	4.71786	9.21725	4.16658	2.19836	4.80042	6.61945	9.16434	7.05465	15.2199	7.475	8.7501	5.86628	8.04786	3.70204
	C48H80O6			TG(45:6)	770.6286	[M+NH4]+															4.96061	1.78797	3.79402	5.52071	1.66953	2.08381	1.84812	1.50377	8.03516	1.89368	4.51696	0.603158	2.2559	1.31624	4.11506	2.11462	1.25678	0.522517	2.28133	3.17159	1.56358	0.732941	1.60143	2.65786	3.44398	2.85881	6.90551	3.44939	4.32379	2.37878	3.68037	1.1835
	C48H78O6			TG(45:7)	768.6131	[M+NH4]+															0.958406	0.411622	0.66227	1.05796	0.392134	0.46894	0.307097	0.223737	0.799529	0.22314	0.740608	0.13793	0.256518	0.231906	0.58661	0.319575	0.150573	0.143106	0.253149	0.353592	0.100022	0.149915	0.312933	0.205647	0.66691	0.41532	1.10755	0.445129	0.782721	0.430938	0.845068	0.199218
	C49H94O6			TG(46:0)	796.7379	[M+NH4]+															160.436	123.795	158.328	125.582	107.269	147.018	173.905	177.768	95.5676	102.47	107.401	84.9591	82.5817	75.0301	107.895	84.0592	144.363	86.2338	67.5985	93.6309	136.613	100.639	114.81	129.161	173.812	139.933	136.154	150.08	109.608	108.258	118.057	147.274
	C49H92O6			TG(46:1)	794.7224	[M+NH4]+															1080.2	706.948	816.326	851.442	796.667	932.175	1114.59	1103.09	665.085	753.324	810.742	580.683	613.936	611.487	809.244	678.886	1113.99	720.594	480.867	896.464	882.413	751.99	758.846	846.179	860.119	768.144	779.94	859.585	912.274	799.401	821.522	959.805
	C49H90O6			TG(46:2)	792.7071	[M+NH4]+															2554.46	1740.07	1484.38	2085.03	1903.39	1961.69	2118.5	1998.01	1721.38	1633.15	2126.5	1330.76	1592.8	1597.06	1950	1748.58	2422.05	1877.76	1454.33	2117.94	1965.41	1743.84	1918.19	1989.06	1385.15	1511.28	1949.39	1707.21	1990.44	1978.07	2118.96	1714.51
	C49H88O6			TG(46:3)	790.6915	[M+NH4]+															1048.63	701.683	602.889	1073.09	799.316	864.383	1147.95	845.188	779.568	575.823	1003.47	446.496	584.138	618.157	852.664	767.339	1011.1	691.643	484.16	914.051	833.65	618.952	859.013	897.205	593.546	649.655	953.571	762.886	846.378	860.652	936.978	622.931
	C49H86O6			TG(46:4)	788.6757	[M+NH4]+															195.08	127.703	118.721	224.575	127.154	140.818	227.685	137.151	176.737	102.209	209.039	76.6889	104.262	92.9429	158.348	131.447	133.848	76.8274	98.17	154.559	125.89	88.0304	126.303	149.396	121.348	134.239	201.104	147.922	153.825	141.811	173.033	94.0271
	C49H84O6			TG(46:5)	786.66	[M+NH4]+															25.5702	16.4757	16.2452	32.1743	14.9303	16.6428	28.2484	17.3621	24.3244	11.9701	28.1286	9.26806	13.5112	10.9836	19.5134	15.354	12.3707	9.45583	12.8385	19.0449	15.4654	9.5498	14.4764	18.3337	19.3024	18.6829	28.6408	22.3442	21.4776	17.1848	22.0896	10.8995
	C49H82O6			TG(46:6)	784.6443	[M+NH4]+															5.59917	3.42728	2.10996	4.96223	1.43023	3.27573	8.09764	4.30429	3.94314	1.45837	5.38389	0.84208	1.81572	0.989777	2.9362	1.21405	0.726018	1.00212	1.68317	2.93358	2.4726	0.623151	1.36217	3.06447	3.1077	3.97663	3.52032	5.65838	3.93362	2.46509	2.21191	1.49354
	C49H80O6			TG(46:7)	782.6288	[M+NH4]+															2.09967	0.876218	1.20129	3.11877	0.484163	1.02815	2.96714	1.65626	1.23987	0.255108	1.74801	0.070435	0.288144	0.172571	0.663284	0.412936	0.299144	0.269848	0.408815	1.09361	0.941402	0.150312	0.570502	1.10212	2.10636	1.59202	2.45545	2.85933	1.30922	0.545551	1.31683	0.976894
	C50H96O6			TG(47:0)	810.7542	[M+NH4]+															5.17245	4.58086	4.5555	3.86249	3.33642	2.76923	1.89339	3.61224	2.04911	2.95838	3.51976	2.78793	3.5996	3.99139	2.21146	3.40413	2.90079	3.47109	4.05807	2.32118	3.88883	5.72539	4.6731	5.07325	4.03006	4.69635	3.17409	3.98927	3.54592	4.90654	3.48819	2.85548
	C50H94O6			TG(47:1)	808.7381	[M+NH4]+															22.2101	14.4373	18.6039	20.0836	17.2564	15.5107	12.3836	18.6917	11.717	15.1809	18.1499	12.1196	14.2806	18.42	12.5991	15.3247	17.4431	17.4122	14.711	15.3052	16.5911	23.7249	16.857	18.5309	21.1387	17.5122	15.0089	18.0423	20.7371	20.6292	16.6736	17.5122
	C50H92O6			TG(47:2)	806.7225	[M+NH4]+															125.665	69.4994	102.286	107.028	78.2095	75.4939	54.9769	71.8206	97.6538	70.8301	85.574	51.8504	72.257	89.5622	70.864	89.318	84.9464	71.5846	81.748	88.3739	70.4402	91.8801	88.1526	86.1591	97.9887	102.413	109.505	94.1244	138.938	109.661	107.423	71.5529
	C50H90O6			TG(47:3)	804.7068	[M+NH4]+															172.52	97.2781	147.686	200.166	110.059	106.188	86.8081	91.1221	173.157	83.5233	136.229	49.5942	86.4073	106.294	113.798	139.576	122.352	76.9964	86.8581	147.272	95.0796	102.205	130.71	130.141	154.491	167.859	197.896	142.678	222.433	161.244	172.727	85.3995
	C50H88O6			TG(47:4)	802.6913	[M+NH4]+															87.0934	40.4405	69.6093	104.62	46.6354	48.1787	41.0045	38.6043	100.594	36.2588	70.0136	18.3296	35.6046	38.8486	58.0975	67.3029	55.2559	25.9283	38.8428	72.3245	39.0328	37.579	54.3443	58.3316	77.8881	82.6251	122.803	68.6034	102.106	73.1081	90.9598	34.4675
	C50H86O6			TG(47:5)	800.6758	[M+NH4]+															12.3619	5.70823	9.89435	13.8353	6.54641	6.69781	6.58754	5.07292	15.5946	4.41431	11.0833	2.05908	4.81028	4.39678	8.69554	8.35604	6.43008	3.0768	5.07298	10.5861	5.93178	4.28347	6.86195	7.91971	10.8672	10.6264	18.0261	9.19253	11.3133	8.8184	11.5707	4.60611
	C50H84O6			TG(47:6)	798.6601	[M+NH4]+															1.35686	0.539599	1.3019	2.21155	0.520919	0.367388	0.817441	0.420028	1.49781	0.452116	1.63088	0.264503	0.390874	0.260841	1.07741	1.25019	0.599033	0.35837	0.584911	1.12869	0.700634	0.54231	0.800751	1.14491	1.42073	1.12654	2.43111	1.15604	0.717627	1.31263	1.49623	0.423438
	C51H98O6			TG(48:0)	824.7694	[M+NH4]+															445.029	386.989	506.666	347.628	299.339	353.945	371.341	444.978	265.096	248.475	270.903	233.305	251.686	262.962	250.729	216.366	309.111	256.668	200.956	174.791	364.224	263.224	361.706	376.231	464.808	410.296	425.091	348.062	293.253	329.077	355.497	337.147
	C51H96O6			TG(48:1)	822.7538	[M+NH4]+															960.661	673.198	908.262	782.868	712.735	884.974	1075.93	1127.88	615.307	692.711	700.254	501.21	567.196	585.04	723.645	565.851	1016.15	604.408	396.855	796.971	775.015	607.446	657.128	765.95	1021.82	718.204	767.538	817.558	891.006	678.886	777.136	962.505
	C51H94O6			TG(48:2)	820.7382	[M+NH4]+															2699.37	1850.13	1998.17	2106.53	2045.86	2176.57	2287.03	2440.8	1913.07	2024.43	2140.33	1524.8	1795.52	1818.24	2075.62	1791.55	2638.28	1945.79	1522.46	2292.35	2138.2	1950.69	1903.14	2194.39	2095.22	1763.52	2139.22	1939.75	2321.72	1977.58	2315.29	2269.36
	C51H92O6			TG(48:3)	818.7227	[M+NH4]+															3638.48	2635.02	2345.11	2941.18	2920.73	2796.26	2880.49	2803.33	2605.69	2439.71	3278.45	1980.02	2591.52	2686.4	2829.63	2714.06	3392.51	2917.84	2228.19	3138.58	2945.25	2921	3003.46	3160.21	2124.94	2152.42	2853.18	2336.32	2923.7	3038.05	3293.03	2533.89
	C51H90O6			TG(48:4)	816.707	[M+NH4]+															1382.72	1006.21	794.416	1271.91	1060.1	984.927	1104.18	895.32	1044.59	743.351	1384.54	587.705	888.982	904.914	1059.81	1110.74	1134.71	1007.14	809.724	1190.84	1078.76	959.341	1213.34	1218.57	626.057	802.55	1232.1	836.17	1042.59	1172.63	1285.99	722.224
	C51H88O6			TG(48:5)	814.6912	[M+NH4]+															158.45	120.208	100.997	175.913	118.877	104.319	128.408	95.1224	132.982	76.1925	177.639	59.1227	96.1178	95.4462	113.616	127.641	106.233	97.0003	88.1987	136.308	116.224	101.44	138.589	147.319	83.4262	103.064	164.436	107.72	125.603	134.602	154.055	71.9667
	C51H86O6			TG(48:6)	812.6759	[M+NH4]+															16.0642	11.0159	9.73166	22.5784	9.40916	9.04335	15.525	9.29894	12.7442	5.94219	18.0312	5.04504	7.95651	6.12931	9.55083	10.7352	7.46206	6.55685	7.30082	12.0596	10.1347	8.55634	10.3485	12.5152	10.7678	10.8709	17.0451	12.1202	11.7987	10.1001	9.75666	6.32121
	C51H84O6			TG(48:7)	810.6601	[M+NH4]+															1.81907	1.10388	1.19477	2.92077	0.718623	1.17834	2.28549	1.26135	1.35246	0.415728	2.23248	0.463563	0.59487	0.314243	1.16533	0.991455	0.44929	0.384163	0.618276	1.41767	1.0024	0.702389	1.15718	1.32164	1.65427	1.65627	2.20929	1.66657	1.3582	0.419182	1.6876	0.727776
	C52H100O6			TG(49:0)	838.7849	[M+NH4]+															7.48827	6.62365	6.37316	5.39448	5.16582	4.03224	3.12956	5.05796	3.85541	3.59943	5.66933	4.66939	4.80772	5.34435	2.95	4.06938	3.85618	5.53027	6.59121	2.68479	6.52975	7.79637	6.75589	6.88024	6.49168	7.17398	6.20694	6.31856	5.8249	7.38065	5.80768	4.24626
	C52H98O6			TG(49:1)	836.7697	[M+NH4]+															23.2327	17.2547	17.4287	17.1905	16.2688	15.5247	12.8307	19.2833	11.5749	14.4022	16.9455	13.355	15.299	18.1248	11.4873	14.7098	16.0163	17.1701	17.7192	15.0163	17.1906	22.4346	17.2716	19.01	21.3424	17.6168	14.2354	18.0997	22.1601	19.4562	16.8014	17.4326
	C52H96O6			TG(49:2)	834.7539	[M+NH4]+															77.3705	51.4993	59.1686	58.7199	52.2261	50.0775	41.1283	54.41	42.0582	50.5151	56.4713	46.1991	53.8992	64.0151	41.6922	49.5715	58.0013	60.3191	62.865	52.4145	51.941	70.6948	56.4025	60.4532	65.1895	51.524	48.9848	55.818	77.7865	63.62	57.6531	50.758
	C52H94O6			TG(49:3)	832.7381	[M+NH4]+															201.586	115.142	150.141	167.946	125.483	102.926	75.2962	95.037	168.196	114.078	136.675	84.1491	125.54	151.769	111.502	141.985	133.547	122.813	138.662	144.09	107.986	153.11	139.021	140.273	160.183	139.73	188.476	134.771	226.399	166.355	177.347	104.186
	C52H92O6			TG(49:4)	830.7222	[M+NH4]+															404.771	197.76	318.853	378.574	213.819	183.639	97.139	122.908	494.192	198.552	254.874	106.901	205.986	230.193	213.613	296.867	216.317	144.021	238.206	275.791	152.98	205.254	249.123	244.067	315.591	344.28	570.09	291.208	549.775	350.743	414.324	146.518
	C52H90O6			TG(49:5)	828.7065	[M+NH4]+															121.254	58.0525	103.025	136.023	66.7832	63.9305	46.5864	47.2717	162.489	53.164	91.1211	24.5268	50.77	56.925	76.9535	90.3465	74.5378	34.9712	50.9896	101.76	47.8383	50.8421	77.6405	79.5993	112.237	112.96	201.628	91.2923	164.404	106.581	137.544	45.232
	C52H88O6			TG(49:6)	826.6912	[M+NH4]+															10.9807	5.58027	9.75682	12.9442	5.69645	6.73636	6.24478	5.32633	15.2794	4.51573	9.6763	2.03964	4.0044	4.01716	7.40075	7.28992	6.69158	3.03407	4.61531	10.2132	4.5875	4.0277	6.6097	6.84458	11.2875	10.106	19.671	7.98764	12.7166	9.08262	12.8761	4.33737
	C53H102O6			TG(50:0)	852.8011	[M+NH4]+															657.953	574.278	631.36	529.262	401.873	461.6	509.694	515.246	447.875	375.059	415.457	350.168	386.617	448.859	405.111	396.062	481.804	425.4	361.394	244.703	508.519	477.511	520.83	477.864	516.086	529.227	642.95	483.021	381.74	486.286	549.729	420.099
	C53H100O6			TG(50:1)	850.7854	[M+NH4]+															2039.66	1673.29	1830.21	1584.08	1586.56	1553.82	1453.61	1695.07	1424.79	1565.5	1574.23	1306.71	1661.43	1760.59	1431.01	1386.22	1720.63	1657.21	1499.15	1569.77	1605.95	1689.16	1607.4	1789.34	1782.8	1414.92	1666.28	1516.22	1986.7	1738.73	1780.01	1692.04
	C53H98O6			TG(50:2)	848.7697	[M+NH4]+															3247.57	2637.31	2867.87	2464.8	2511.17	2415.03	2059.77	2606.09	2308.78	2543.09	2525.22	2088.69	2791.8	2875.48	2192.36	2268.35	2707.96	2649.73	2516.18	2594.31	2487.84	2722.4	2453.2	2780.52	2671.79	2079.35	2644.78	2306.91	3009.95	2802.08	2847.31	2588.24
	C53H96O6			TG(50:3)	846.7541	[M+NH4]+															4356.25	3326.16	3417.61	3347.55	3390.97	3253.25	2993.09	3429.1	3208.37	3256.4	3648.68	2708.24	3628.83	3820.17	3155.15	3175.24	3702.19	3506.87	3181.32	3674.35	3364.89	3680.92	3389.85	3808.52	3177.9	2713.98	3478.31	2924.14	4008.01	3749.09	3945.91	3336.28
	C53H94O6			TG(50:4)	844.7384	[M+NH4]+															4458.17	3391.34	2886.54	3513.9	3482.97	3114.46	2904.88	3023.65	3266.59	3104.12	3933.16	2649.37	3631.91	3822.23	3214.5	3395.05	3767.4	3809.54	3494.12	3743.33	3396.24	3785.23	3789.37	3958.47	2431.48	2521.81	3560.83	2727.65	3769.89	3952.96	4139.33	2806.8
	C53H92O6			TG(50:5)	842.7225	[M+NH4]+															1547.58	1265.79	850.763	1291.35	1205.54	918.101	802.638	763.269	1107.37	884.928	1493.85	792.934	1201.15	1204.87	1011.37	1242.74	1037.22	1268.8	1188.36	1176.04	1114.68	1300.44	1410.82	1385.06	636.311	817.271	1358.84	892.887	1159.65	1403.77	1456.94	721.508
	C53H90O6			TG(50:6)	840.7068	[M+NH4]+															210.094	160.625	117.85	192.027	148.699	114.613	114.233	94.482	153.374	91.9494	219.441	76.3867	130.145	128.831	122.279	175.685	111.142	137.886	135.47	156.105	144.692	154.355	193.262	192.155	84.3231	113.044	203.304	120.813	150.597	179.758	193.346	81.5675
	C53H88O6			TG(50:7)	838.6916	[M+NH4]+															14.1141	10.9217	8.99333	15.9657	9.45673	7.98943	11.3427	7.60614	11.6768	5.40158	18.3808	4.1149	8.66288	6.02771	8.6687	12.3164	6.78336	7.84237	8.98436	11.9318	10.8621	10.3611	12.7038	13.8541	7.13496	8.27933	14.9716	9.4457	8.99366	11.1555	13.1447	5.76866
	C53H86O6			TG(50:8)	836.6762	[M+NH4]+															0.784084	0.655976	0.674354	1.27019	0.58073	0.368656	0.960744	0.481996	0.74308	0.270687	1.5944	0.217835	0.46151	0.146539	0.367068	0.783027	0.100573	0.189048	0.532153	0.703623	0.720996	0.411613	0.792702	0.676938	0.667711	0.611976	1.03161	0.788162	0.440772	0.742935	0.900967	0.369689
	C54H104O6			TG(51:0)	866.8169	[M+NH4]+															24.7627	20.1243	18.2668	17.1363	13.6776	13.5827	10.7948	14.0672	13.4578	12.0426	16.1687	13.8171	13.4176	15.0336	11.1917	12.9931	12.7579	17.4595	16.9898	7.85029	18.4912	25.3096	20.3606	18.3016	15.2894	19.8517	17.7366	16.1299	13.9271	20.1928	18.5661	12.0192
	C54H102O6			TG(51:1)	864.801	[M+NH4]+															79.9675	56.6802	56.464	60.0522	55.2575	48.1067	42.4688	57.3369	42.5009	47.0521	56.5202	45.5397	53.3444	61.3728	41.2083	49.0662	56.9632	59.8621	58.4692	47.8259	55.692	75.9034	58.236	60.1715	59.6881	56.043	50.1247	55.2274	72.4933	64.4094	61.3404	51.7905
	C54H100O6			TG(51:2)	862.7852	[M+NH4]+															105.921	71.7862	72.9423	70.7844	73.0205	60.7058	47.4984	67.7541	55.7288	66.0576	71.1653	61.4649	80.1725	84.6773	52.7768	60.5633	73.784	86.3542	88.1813	66.1543	67.8986	96.6838	72.7343	75.9198	73.427	63.2904	61.7696	64.8858	96.2921	83.93	76.5317	65.241
	C54H98O6			TG(51:3)	860.7694	[M+NH4]+															119.192	89.5784	84.0779	83.8968	89.3712	69.5745	46.4278	67.7765	74.5104	78.4087	91.5489	74.8665	102.311	111.538	66.926	83.5512	86.7555	104.288	104.915	87.8669	83.2916	124.032	93.5772	98.2258	78.2803	65.4649	78.4859	70.4453	106.142	107.341	95.3806	74.413
	C54H96O6			TG(51:4)	858.7535	[M+NH4]+															134.43	93.6427	96.0394	102.36	95.9189	68.4357	39.4731	56.9904	107.463	88.8719	109.914	79.1949	119.3	142.959	75.3911	110.016	81.3611	115.062	141.633	93.2685	92.0064	153.43	111.153	112.079	88.4259	82.1782	111.634	84.0216	138.065	137.014	119.669	67.2674
	C54H94O6			TG(51:5)	856.7376	[M+NH4]+															202.589	109.684	153.958	173.101	111.18	84.3697	40.8958	53.7407	237.08	108.098	148.479	69.9301	130.36	150.861	103.433	172.077	96.5398	97.7471	171.638	129.682	91.5503	156.074	141.105	143.801	143.717	143.296	246.58	133.985	253.18	195.83	204.574	71.7211
	C54H92O6			TG(51:6)	854.7224	[M+NH4]+															149.986	73.0169	102.707	140.849	73.3579	60.9103	29.5878	33.8564	188.161	67.7868	110.127	36.0067	75.5043	76.2454	78.5416	120.389	66.5029	50.8133	98.4054	95.0986	56.4245	75.1724	95.5221	93.5008	92.6123	120.475	218.871	96.8357	184.58	138.267	152.16	39.6616
	C54H90O6			TG(51:7)	852.707	[M+NH4]+															25.1663	10.6575	18.1782	23.0601	11.1687	9.82722	5.47141	6.08071	34.1975	10.5035	17.3562	4.3954	10.8404	9.29953	13.1456	16.6651	10.195	6.12001	12.9741	15.8052	8.13278	9.02473	13.3972	14.5513	16.9628	20.2601	41.8884	16.2446	28.8251	19.9164	24.3523	5.85362
	C54H88O6			TG(51:8)	850.6919	[M+NH4]+															1.28112	0.704431	0.993517	1.34716	0.647377	0.74129	0.521133	0.378024	2.10938	0.370049	1.13337	0.0679922	0.393011	0.3043	0.564518	0.864191	0.47625	0.245733	0.361688	0.811277	0.364198	0.341801	0.617195	0.772643	1.14181	1.2378	2.71109	0.839426	1.22404	0.829914	1.23042	0.325098
	C55H106O6			TG(52:0)	880.8325	[M+NH4]+															451.907	337.304	359.926	376.232	240.487	269.334	297.213	263.232	338.878	260.724	276.579	217.407	259.275	310.543	297.027	290.77	323.433	310.179	281.447	145.343	341.588	362.567	331.516	282.511	293.306	301.841	481.603	333.664	249.409	301.102	392.142	238.977
	C55H104O6			TG(52:1)	878.8169	[M+NH4]+															2336.84	1825.86	1801.21	1860.77	1711.65	1676.34	1615.27	1714.52	1743.91	1804.6	1814.88	1423.1	1859.51	2052.48	1700.34	1729.98	2026.16	1975.75	1804.98	1761.58	1715.93	1986.77	1767.25	1858.56	1691.71	1480.18	1972.49	1739.23	2227.93	1928.19	2100.62	1742.54
	C55H102O6			TG(52:2)	876.801	[M+NH4]+															3424.3	2787.71	2723.95	2529.03	2692.64	2384.09	2019.57	2449.4	2433.62	2721.39	2851.15	2250.11	3212.98	3209.64	2319.02	2467.81	2747.82	2971.19	3087.65	2847.08	2629.79	3167.77	2696.66	3299.31	2703.38	2070.79	2711.07	2273.53	3459.57	3061.63	3026.56	2569.62
	C55H100O6			TG(52:3)	874.7853	[M+NH4]+															3836.91	3145.53	3235.94	2708.89	3013.5	2780.25	2272.68	2872.08	2622.78	3107.64	3347.36	2658.26	3685.42	3711.76	2528.3	2820.45	3152.05	3511.3	3602.33	3267.68	3003.89	3741	3001.95	3595.93	2955.88	2285.31	2903.15	2533.14	3637.9	3571.1	3266.38	2990.83
	C55H98O6			TG(52:4)	872.7697	[M+NH4]+															5120.15	4164.23	3903.62	3724.84	4019.72	3535.8	2718.78	3266	3784.34	3997.53	4402.1	3550.33	4899.31	5136.71	3469.11	3990.41	4000.49	4611.46	4840.59	4145.6	3841.47	4991.74	4188.03	4648.89	3242.05	2903.51	4089.07	3350.94	4604.38	4897.31	4589.9	3411.39
	C55H96O6			TG(52:5)	870.7538	[M+NH4]+															4077.65	3446.49	2682.57	3123.9	3283.2	2409.73	1580.58	1932.53	3105.3	2895.8	3521.39	2687.37	4022.48	4348.92	2649	3399.92	2713.83	3872.16	3899.11	3019.15	3056.75	4151.16	3707.33	3781.63	1995.17	2236.8	3520.83	2451.08	3570.56	4115.28	3951.11	2186.96
	C55H94O6			TG(52:6)	868.7378	[M+NH4]+															1212.81	1133.19	757.287	1086.47	996.316	707.074	524.363	568.316	873.218	720.477	1134.7	699.083	1194.66	1306.82	755.729	1003.81	695.329	1100.7	1110.61	847.853	926.599	1172.08	1216.16	1156.81	582.75	684.892	1126.18	769.437	1095.11	1286.12	1272.37	587.534
	C55H92O6			TG(52:7)	866.7224	[M+NH4]+															154.481	136.663	86.607	152.881	119.724	91.3406	92.8079	80.2324	96.6046	66.4659	159.539	59.1538	122.404	117.319	89.2395	121.902	77.0515	116.935	114.929	115.555	122.031	136.253	154.477	150.267	67.8502	84.6595	146.986	93.6168	120.255	140.077	154.302	68.6449
	C55H90O6			TG(52:8)	864.7073	[M+NH4]+															14.0973	10.0155	7.18377	13.9037	10.1575	7.11259	8.12336	6.16634	9.37954	4.66289	17.2355	3.99674	8.80375	7.93556	6.91438	13.8093	5.38611	9.14805	9.58876	10.8016	11.3971	14.191	14.745	15.0952	5.67664	7.12952	13.5486	8.29184	8.84543	11.7345	12.2228	5.28284
	C56H108O6			TG(53:0)	894.8482	[M+NH4]+															52.1109	34.2628	28.2963	35.6173	23.432	24.7127	24.632	25.6066	31.395	25.3637	25.7654	25.3267	24.4449	20.5431	23.9143	19.8613	27.7641	27.1133	29.0384	15.1222	33.5159	33.5386	31.4426	26.326	25.7953	30.0932	36.5764	27.8257	20.5001	31.2049	35.7915	21.4268
